総合教養科目（般教）,中百舌鳥キャンパス,月曜日,５限目,日本国憲法,進藤 雄三,"期末レポート, 毎回の課題",持ち込みなし,内職しても怒られない 寝てても怒られない レポートを出せば単位はある,授業が面白くない 期末レポートが4000〜6000出される 毎回感想を書かないといけない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,高梨友宏,"出席点あり, 期末テスト","レジュメ, 書き込みは可",無い,無い,テストはレジュメに書いてある文章の虫食いを記号で埋めていくのが60%、記述が30%、感想10%の期末テスト一発勝負。落単者は65人中8人。芸術などと表記されているが、ゴリゴリ哲学について学ぶ授業。私は正直、授業内容が分からなかったので記述があまり出来なかったが、60%の穴埋めの部分でレジュメから答えを見つけ出せたため、これが出来るか出来ないかが単位取得を分けると思われる。また、担当してくださった先生がかなり気の弱い謙虚な人だったため、10%の感想のところで情に訴えかければ単位をくれると思われる。(私はそうしました。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,松本慶信,期末テスト,"レジュメ, 自筆ノート, 教科書, 紙媒体なら何でも持ち込み可","先生が現役の弁護士で忙しいので授業は遠隔(Moodleでの動画配信およびレジュメpdfの配布)
全くと言っていいほど授業動画を見なくてもよい。が、1番最後の動画は見たほうが良いかも(試験の概要を教えてくださるため)
試験はレジュメをすべて印刷して持っていけば答えがほぼ全て書いてあるので満点を狙える。",,試験の答えはレジュメに載ってはいるものの、分量が多いのでどのあたりにどんなことが書いてあるかは把握してから試験に臨むのが良い。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDF資料配布・動画配信などのオンデマンド授業・実習,対面
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,松本 慶信,期末テスト,"レジュメ, 教科書, 紙媒体であれば何でもOK",オンデマンド授業であること,,期末試験100%だが、そこまで怖がる必要はない。穴埋めと記述の2題だったが、授業レジュメと教科書があればなんとかなる。逆にレジュメなかったらだいぶきつい。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDF資料配布・動画配信などのオンデマンド授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,月曜日,５限目,日本国憲法,中山健,"出席点あり, 期末レポート, 毎回の課題, 毎授業最後に出席も兼ねた授業内容についての簡単な小テストがある。ただ、授業スライドを見ても、ネットで調べても良いので誰でも解ける。期末テストは自筆ノートにレポート課題を書いて、期末テストのように教室に来て1時間以内に書き写す。",自筆ノート,半分くらいが遠隔授業で動画みて出席確認フォームを送るだけでめっちゃ楽だった。授業後の小テストもない授業が多かった。,期末レポートをわざわざ手書きで書いて、それをもう一度期末テストとして教室に来て書き写すのは二度手間で面倒くさかった。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, PDF資料配布・動画配信などのオンデマンド授業・実習",対面
総合教養科目（般教）,中百舌鳥キャンパス,月曜日,５限目,日本国憲法,奥村和子,"出席点あり, 期末レポート",,授業は映像を観ていることが多い。授業中に出される課題も映像内に答えがあることが多い。答えがなくても先生がかなりヒントを言ってくれるし、分からなくても減点はされない。真面目にしてれば取れる。,,授業中に出される課題を配布された紙に書いて授業の最後に提出することで出席が認められるので、ピ逃げはできない。 でも半分がA以上、8割がB以上とれる。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,藤井律子、天尾豊,"期末テスト, 中間テスト, 毎回の課題",教科書、ノート等のみ持ち込み可だったが、オンラインテストだったためほぼ関係なかった。,"テストがオンラインテストだったため対策が必要なかった。
前半の藤井先生は授業毎に小課題があったが簡単な感想を書くだけでよかった。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, PDF資料配布・動画配信などのオンデマンド授業・実習",遠隔
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,オムニバス,毎回の課題,,毎回の課題を出せばいい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,高橋信弘,期末テスト,教科書,オンデマンド授業で、講義を一切見なくても単位が取れること,,テスト中の教授の慌てて焦ってるのが面白い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDF資料配布・動画配信などのオンデマンド授業・実習,対面
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,松本慶信,期末テスト,"レジュメ, 教科書",オンデマンドやからいつでも見れる。レジュメもまあまあ分かりやすい。教授優しい。テスト持ち込みあり。テストは記述さえしっかりかければ、Cはもらえる。穴埋めは教科書みながら、ある程度埋めれたら大丈夫。,教授の本職が弁護士だからか、授業慣れしてないので、レジュメは分かりやすいが、授業はあまり上手くなかった。テストは持ち込みありとはいえ、事前に勉強してた方が良い成績はとりやすい。テストの難易度は、そこそこ。,テストで事件や裁判の判例が聞かれるので、それについては教科書やレジュメにしっかりと内容などをメモして持ち込むことをオススメする。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDF資料配布・動画配信などのオンデマンド授業・実習,対面
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,磐下徹,期末テスト,持ち込みなし,出席をしなくても良い！授業内容もほとんど、99%がレジュメに書いてあるため、moodleで配布されるレジュメのみで理解できる。期末テスト100%だが、事前に問題が公開されるため、解答を作って書くだけで良い。,持ち込み完全不可であるため、事前に質問が公開されると言えど、暗記がとても大変。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,松本慶信,期末テスト,"レジュメ, 教科書",オンデマンドの授業は別に聞かなくても、レジュメと教科書があればテストは解けた。ただ、テストの実施日や持ち込み可能かが動画内で言われたので、その動画を探して見たり、友達から聞かないと把握できなかった。,テストはレジュメ全部コピーして解いたけど、レジュメの量が多すぎて、見つけるのが大変だった。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDF資料配布・動画配信などのオンデマンド授業・実習,対面
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,松本,期末レポート,"レジュメ, 自筆ノート, 教科書","絶対に取ったほうが良い
履修者の半分以上がAA
授業動画は見なくてもいいし、その上レジュメを持ち込めば単位は余裕、AAも簡単に狙える",レジュメの該当箇所をテスト中に見つけることが難しい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDF資料配布・動画配信などのオンデマンド授業・実習,対面
総合教養科目（般教）,杉本キャンパス,月曜日,５限目,日本国憲法,橋本博文,"期末テスト, 毎回の課題","レジュメ, 自筆ノート, 教科書",ほぼ過去問通りのテストでなんでも持ち込み可,実験に協力しなかった人用のレポート課題が急に出された,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,月曜日,５限目,日本国憲法 /[杉本]全S,今松 泰,"出席点あり, 期末テスト, 2回ほど出席確認のようなアンケートがある",紙媒体ならなんでも,授業中に内職できる,内容がわからん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,１限目,アイデンティティと文化,丹羽,"期末テスト, 毎回の課題",自筆ノート,15回ある授業全部寝ても毎回の出席点代わりの小テストさえ出して期末テストちょっと頑張ればAA確定,先生の声が耳に突き刺さるような時がある,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,１限目,アイデンティティと文化,桑原 希世子,"期末テスト, 毎回の課題",持ち込みなし,ほとんどの課題を授業中に終わらせられる。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,１限目,アイデンティティと文化,内藤葉子,"出席点あり, 期末テスト, 毎回の課題",持ち込みなし,,毎回の課題を出し忘れるとピしてても欠席扱いになる上、出席が80%必要（4回課題を出し忘れると即落単）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,１限目,アイデンティティと文化,丹羽 哲也,"出席点あり, 期末テスト",自筆ノート,"授業聞かなくていい
レジュメで勉強したらテスト何とかなる 
持ち込みA4を1枚だけだが意外とつめこめる
ローテできる","テストムズい
授業内容ムズい 
先生何言ってるか聞き取りにくい",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,１限目,アイデンティティと文化,オムニバス,"出席点あり, 期末レポート, 毎回の課題",,授業前にmoodleに課題提出場所が確認できた時は確実にピ逃げできる。他の授業より期末レポートの期限が早いのでテスト期間にいっぱいいっぱいにならない。,教室でレジュメを書いて提出する時は出席しないといけない。授業後にmoodle上に課題を設置された時損した気持ちになる。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,１限目,現代社会と健康,亀喜信,"期末テスト, 中間テスト",持ち込みなし,テストで出るところは全部授業中に言ってくれるため、そこを完璧に覚えていれば満点も狙える。単語ではなく文章で覚える感じなので大変は大変だが記憶力に自信のある人にはおすすめ。,,途中から席指定があった。マイクを使えていない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,１限目,現代社会と健康,内藤,"出席点あり, 期末テスト, 毎回の課題",持ち込みなし,内職し放題、前授業の感想で最初の30分潰れる、最後と最後一個前の授業でテスト問題話してくれる,眠い、分かりずらい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,１限目,現代社会と健康,平山 亮,期末テスト,持ち込みなし,同期オンライン授業なので、態度などに気を使わなくてよかったこと。,教科書や資料が存在しないこと。テスト勉強は自分で取ったノートを頼りにするしかない。,テストは論述式なので、とても難しい。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoomなどでのリアルタイム遠隔授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,１限目,現代社会と健康,増田聡,期末テスト,"レジュメ, 自筆ノート",過去問そのまま出た問題が多い,興味が無ければテストはしんどい,出席点は無いが、毎授業に出席して話のメモを取ることをオススメする,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,１限目,現代社会と健康,丹羽,"出席点あり, 期末テスト, 毎回の課題",A4一枚,"最後に配られる小テストさえすれば出席点はもらえる
持ち込みありなのに、テストが結構簡単
テストはほとんど穴埋め形式
小テストから8割のテストが出題される",古典を扱う回もあるので、興味がないと結構難しい,楽単な方ではあると思う,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,１限目,生物学への招待,今松泰,"出席点あり, 期末テスト, 授業内アンケート","レジュメ, 自筆ノート, 教科書",話を聞くだけで良い,世界史選択以外何の話してるか理解するのが相当難しい,授業中に話したことを題材にしたテストだから授業中のメモ必須,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,１限目,生物学への招待,亀喜信,"期末テスト, 中間テスト",持ち込みなし,出席点取らない。テスト出るとこ教えてくれる。,テスト100%だからちょっとテスト頑張らないと。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,１限目,生物学への招待,吉川 貴仁,"期末レポート, 毎回の課題",,ほとんどが遠隔で、課題もレジュメ読めばすぐ出来る内容であったため。,"期末レポートが少し大変
1回目は対面である点",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, PDF資料配布・動画配信などのオンデマンド授業・実習",
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,１限目,生物学への招待,竹村和也,"期末テスト, 中間レポート",持ち込みなし,内職していても怒られない・授業で行われる小テストの問題がそのまま期末テストに出る,,何回かレポート課題が出る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, PDF資料配布・動画配信などのオンデマンド授業・実習",対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,１限目,生物学への招待,今松泰,"期末テスト, 2回だけ授業中にアンケートがとられ、その時だけ出席を見られた。","レジュメ, 自筆ノート, 教科書, 紙媒体ならなんでもあり",ほとんど出席しなくていい、内職し放題、テスト問題1問のみでおそらく毎年変わらない,基本的に内容はわからない、158人中32人が落単、良くてもAで大多数がBかC,試験問題は1問のみで論述。「言語の変化には、「集団」あるいは「地域」の言語の変化を考えることができる。「トルコ(テュルク)化」という現象を、上記を考慮に入れて、具体例を示しつつ説明せよ。その際に「イスラム化」の問題を併せて記せ。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,ことばの歴史,増田,期末テスト,レジュメ,なし,"教授の性格が悪すぎる
公害レベルで生きてるより死んでる方がマシ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,２限目,ことばの歴史,桑原希世子,"期末テスト, 毎回の課題",持ち込みなし,内職ができる、課題も授業内に確実に終わるものばかり,授業に行かないと出来ない課題が多い,出席がやばい場合は直談判すれば何とかなる、テストは生徒から募集したもの(公開される)＆ほぼ過去問から出るので簡単、先生が優しい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,ことばの歴史,平山 亮,期末テスト,持ち込みなし,先生が思ったよりイケメン,"テストが馬鹿みたいにムズい
授業が面白くない上資料も配布されないので必ず出ないと何も対策できない
遠隔で油断してたらクソ地雷","取ったなら絶対仲間を作れ
できるだけとるな",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoomなどでのリアルタイム遠隔授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,２限目,ことばの歴史,加藤,毎回の課題,,今年は課題だけ出せば出席しなくても単位もらえた。,"時々課題の内容が難しい。文系やときつい時もあるかも
回によって課題内容がmoodleに上がらない時もあるのでその時に欠席した場合友達等に課題内容を聞かなければならない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,２限目,ことばの歴史,竹村和也,"出席点あり, 期末テスト, 中間レポート",持ち込みなし,"数回だけ期限付きのレポート提出が求められたが、感想とかは書かなくて良かった。
最後らへんの映画を見るだけの時間が面白い。裁判傍聴の課題が面白かった。期末テストは出る文章が事前に教えられていた。",反応をこちら側に求めすぎている。マイクを通すのが下手で、物音でかき消されるので、課題の話を聞き落とすことがある。,高校の政経で習った内容が多い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, PDF資料配布・動画配信などのオンデマンド授業・実習",対面
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,ことばの歴史,生田英輔,"出席点あり, 毎回の課題",テストなし,感想とレポート出せばいける,評価が若干厳し目な気がする。様々な観点から防災について学べるが、回によっては興味のわかないものもちらほらあった。,授業後にムードルで感想提出することがおおかったからピ逃げしてる人結構いた。それが多分出席になってるはず。でも時々授業終了間際に紙渡されて手書きで提出のときもあった。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,ことばの歴史,増田聡,期末テスト,"レジュメ, 自筆ノート, 教科書",音楽の聴覚教材は面白い。,過去問がないとテストは厳しい。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,ことばの歴史,平山亮,期末テスト,持ち込みなし,zoomだからサボっててもバレない,レジュメを残さないため毎回スクショを取るかメモを取らないといけなかった,今年は持ち込み不可の分問題内容はレジュメ通りがほとんどであったり、過去問と同じ問題が出たこともあったがそれにしてもきつかった。取らない方がいい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoomなどでのリアルタイム遠隔授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,２限目,言葉の歴史,亀喜,"期末テスト, 中間テスト,",持ち込みなし,ポイントと言われるところしかテストに出ない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,言葉の歴史,丹羽,"出席点あり, 期末テスト",A4両面一枚,内職できる,教員の苦しそうな声に心が痛む,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,植物の科学,平山亮,期末テスト,持ち込みなし,オンラインだったところ。,"持ち込みなしの記述問題で難しい。
資料配布がないので毎回の授業聞く必要がある。
授業がシンプルにつまらない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoomなどでのリアルタイム遠隔授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,地球学への招待,吉川 貴仁／野村 奈穂,"期末レポート, 毎回の課題",,"動画を見なくてもaiに小テストとかせれば単位もらえる
すべてオンラインであること","期末レポート出し忘れば単位ない
期末レポートは期限過ぎれば一切受け取ってもらえない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDF資料配布・動画配信などのオンデマンド授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,２限目,地球学への招待,山東功,"期末レポート, 毎回の課題",,大阪公立大学の歴史を知れる。,話が長い。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,地球学への招待,仁木,"期末レポート, 中間レポート",,全く授業に行く必要がない。,,博物館に行って追加でレポートを書けば➕10点もらえる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,中国の思想,仁木,"期末レポート, 中間レポート",,"中間、期末レポートの内容はそれぞれ、「映画で日本史を学ぶことのメリットと限界性」「映画で歴史を学んだことで付いたスキル」について1000~1200字という趣旨のものであったが、それぞれ1つあるいは複数の映画について具体例を挙げる必要がある。必ず出席して映画を見る必要があるが、裏を返せば、レポートが書けるのであればひとつの映画だけ出席しても問題ない。
般教の中でも飛び抜けて楽",映画を見る授業という性質上、教室を暗くするのだが、必ずといっていいほどパソコンを明るい画面のまま開いてる人がいて不快,指定期間内に指定された公大生が無料で入れる施設に行き、1000字程度のレポートを書くことで中間、期末レポートとは別に最大10点もらえる。学期内に2回チャンスがあるので確実にA以上を取りたい人は書いたほうがよい。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,哲学と社会,平山 亮,期末テスト,持ち込みなし,,zoomでの授業なのにレジュメをmoodleに残してくれない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoomなどでのリアルタイム遠隔授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,哲学と社会,平山亮,期末テスト,持ち込みなし,出席点がなかったところ,期末テスト100％で持ち込み無し。オンデマンドというもののオンタイムのZoomでの授業でレジュメも残らなかったです。過去問も出回りませんでした。昨年の平均GPAは0.8とかで半分以上が落単してるのでとる方はお気をつけて！,"テストの時間暇すぎて書き写した過去問です⬇️

2025前期家族と社会7/130（水）4限
大門1 近代家族について次の問題①.②に答えなさい。
①近代家族とはどのような規範のことですか。授業で紹介した構成要素を挙げながら説明しなさい。
②授業で解説した通り、近代家族は国民国家とともに誕生しました。
近代家族のどのような側面が、国民国家にとってどのように都合が良い規範だったからでしょうか。授業での解説に即して説明しなさい。

大間2 日本では、戸籍上の性別が同じ者のあいだでの婚姻（同性婚）が認められていません。同性婚が認められていない理由としては①同性カップルは子どもをつくれないから。②憲法が認めていないから、が持ち出されることがありますが、この2つはどちらも妥当でないことを授業で解説しました。なぜこのどちらも妥当でないのか、授業での解説に即してそれぞれの誤りや問題点を説明しなさい。

大間3 次の用語を授業での解説に即してそれぞれをできるだけわかりやすく説明しなさい。
①ライフコース（ヒント：単なる人生や生き方、生きざまのことではない、と説明しました。）
②社会的ネットワーク（ヒント:ノードとタイという単語を紹介しながら説明しました。）
③社会学的想像力（ヒント：たとえば社会学で家族について考えるとは、家族を何と結び付けて考えることだと説明しましたか？最終回のまとめを思い出しましょう。）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoomなどでのリアルタイム遠隔授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,２限目,哲学と社会,池平紀子,"期末テスト, 毎回の課題",持ち込みなし,ちゃんとしたら地雷ではなさそうな雰囲気がある。授業後の復習小テストと授業終わりのクイズが成績の50%なので、単位はきちんとやれば取れると思う。,"毎回の復習に普通に1時間くらいかかった。期末の勉強ちょっとしんどいし、内容が細かすぎて興味がない。
倫理が好きというより歴史が好きな人に向いている",人数が少なく、今年は20人程度しか受講していなかった,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, PDF資料配布・動画配信などのオンデマンド授業・実習, 動画配信は復習用に授業後に同じ内容のものがあがる",対面
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,２限目,哲学と社会,山東,"期末レポート, 毎回の課題",,毎回の課題が授業出てれば楽勝,授業の最後に言われるキーワードを課題に含める必要があるため出席点はないが授業に出なければならない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,２限目,哲学的人間学,市田秀樹,"出席点あり, 期末レポート, 中間レポート, 毎回の課題",,"グループワークがあるけど、参加してなくても大丈夫
授業中は何していても基本大丈夫
早めに終わってくれたりする","フライングで授業終わりに出席取るときもある
(中間から後半にかけて3回くらいあったかも）
毎回のコメントシート",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, Zoomなどでのリアルタイム遠隔授業・実習",
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,哲学的人間学,平山 亮,期末テスト,持ち込みなし,オンライン授業、テストは授業を聞いてメモを取っておけば大丈夫,レジュメなし、授業のスライド配布なし、授業をしっかりとみてないと割と詰む,Zoomをスクショをておくとテスト勉強に役立つかも,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoomなどでのリアルタイム遠隔授業・実習,対面
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,哲学的人間学,仁木宏,中間レポート,,"毎回の授業は映画を見るだけ
レポートも1200字程度のものが2つだけ",出席点はなし,映画見れるので知識もついて、かなりオススメ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,哲学的人間学,仁木,"期末レポート, 中間レポート",,授業としては映画を見るだけ、そこまで文字数多くないレポート2つ出すだけ,映画がもののけ姫は面白かったが、それ以外の映画は古いため面白くない,AI使ってる文章は評価低いかも,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,２限目,哲学的人間学 /[中百舌鳥]全N,櫻井 俊郎,期末レポート,,ぴ逃げでAが取れる,,期末レポートはいかにチャットGPTをうまくつかいこなせるか,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,２限目,物理学への招待,深野 政之,"出席点あり, 期末レポート, 中間レポート, 毎回の課題",,"テストがない
授業がそれなりに面白い(教育とか海外と日本の違いとかに興味があれば◎)
レポートが授業の予習になる
レポートの書き方も教えてくれる(1年はマジ取るべき)
先生が優しい(早めにレポート出せば、添削してもらい、もう一度出せるらしい)","一個一個のレポートがそれなりに重い
計画性がないやつはchatGPT(1か月で1レポート)",テスト嫌い勢は取るべき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,水曜日,２限目,倫理学入門,生田 英輔,"出席点あり, 期末レポート, 毎回の課題",,"防災について広く学ぶことができる。
国家資格である防災士になるための試験を、かなり割安で受けることができる。",オムニバス形式のため、先生によってわかりやすさが異なる。,毎回の課題(感想)と、1600字のレポートを出せば単位はあると思う。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,水曜日,３限目,ジェンダー論,今松泰,期末テスト,"レジュメ, 自筆ノート",なし,分かりにくい、範囲が広い、レジュメ以外のところばかり話す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
